code	display_name	date	weight	sw1_code	sw1_name
601127.XSHG	小康股份	2020-08-16	0.041	801880	汽车
601128.XSHG	常熟银行	2020-08-16	0.371	801780	银行
601139.XSHG	深圳燃气	2020-08-16	0.081	801160	公用事业
601168.XSHG	西部矿业	2020-08-16	0.281	801050	有色金属
601179.XSHG	中国西电	2020-08-16	0.2	801730	电气设备
601200.XSHG	上海环境	2020-08-16	0.111	801160	公用事业
601228.XSHG	广州港	2020-08-16	0.114	801170	交通运输
601233.XSHG	桐昆股份	2020-08-16	0.291	801030	化工
601333.XSHG	广深铁路	2020-08-16	0.151	801170	交通运输
601512.XSHG	中新集团	2020-08-16	0.036	801180	房地产
601598.XSHG	中国外运	2020-08-16	0.097	801170	交通运输
601608.XSHG	中信重工	2020-08-16	0.126	801890	机械设备
601611.XSHG	中国核建	2020-08-16	0.102	801720	建筑装饰
601615.XSHG	明阳智能	2020-08-16	0.16	801730	电气设备
601678.XSHG	滨化股份	2020-08-16	0.099	801030	化工
601689.XSHG	拓普集团	2020-08-16	0.261	801880	汽车
601699.XSHG	潞安环能	2020-08-16	0.138	801020	采掘
601717.XSHG	郑煤机	2020-08-16	0.125	801880	汽车
601718.XSHG	际华集团	2020-08-16	0.146	801130	纺织服装
601799.XSHG	星宇股份	2020-08-16	0.373	801880	汽车
601801.XSHG	皖新传媒	2020-08-16	0.063	801760	传媒
601811.XSHG	新华文轩	2020-08-16	0.032	801760	传媒
601860.XSHG	紫金银行	2020-08-16	0.146	801780	银行
601865.XSHG	福莱特	2020-08-16	0.068	801710	建筑材料
601866.XSHG	中远海发	2020-08-16	0.148	801170	交通运输
601869.XSHG	长飞光纤	2020-08-16	0.069	801770	通信
601880.XSHG	大连港	2020-08-16	0.113	801170	交通运输
601928.XSHG	凤凰传媒	2020-08-16	0.098	801760	传媒
601958.XSHG	金钼股份	2020-08-16	0.117	801050	有色金属
601966.XSHG	玲珑轮胎	2020-08-16	0.204	801030	化工
601969.XSHG	海南矿业	2020-08-16	0.04	801020	采掘
601975.XSHG	招商南油	2020-08-16	0.168	801170	交通运输
603000.XSHG	人民网	2020-08-16	0.199	801760	传媒
603025.XSHG	大豪科技	2020-08-16	0.027	801730	电气设备
603056.XSHG	德邦股份	2020-08-16	0.067	801170	交通运输
603077.XSHG	和邦生物	2020-08-16	0.13	801030	化工
603198.XSHG	迎驾贡酒	2020-08-16	0.095	801120	食品饮料
603225.XSHG	新凤鸣	2020-08-16	0.032	801030	化工
603228.XSHG	景旺电子	2020-08-16	0.166	801080	电子
603233.XSHG	大参林	2020-08-16	0.273	801150	医药生物
603256.XSHG	宏和科技	2020-08-16	0.024	801030	化工
603317.XSHG	天味食品	2020-08-16	0.07	801120	食品饮料
603328.XSHG	依顿电子	2020-08-16	0.074	801080	电子
603338.XSHG	浙江鼎力	2020-08-16	0.313	801890	机械设备
603355.XSHG	莱克电气	2020-08-16	0.039	801110	家用电器
603377.XSHG	东方时尚	2020-08-16	0.118	801880	汽车
603379.XSHG	三美股份	2020-08-16	0.035	801030	化工
603444.XSHG	吉比特	2020-08-16	0.485	801760	传媒
603486.XSHG	科沃斯	2020-08-16	0.13	801890	机械设备
603515.XSHG	欧普照明	2020-08-16	0.082	801080	电子
603517.XSHG	绝味食品	2020-08-16	0.473	801120	食品饮料
603556.XSHG	海兴电力	2020-08-16	0.054	801890	机械设备
603568.XSHG	伟明环保	2020-08-16	0.148	801160	公用事业
603605.XSHG	珀莱雅	2020-08-16	0.206	801030	化工
603650.XSHG	彤程新材	2020-08-16	0.109	801030	化工
603659.XSHG	璞泰来	2020-08-16	0.252	801730	电气设备
603707.XSHG	健友股份	2020-08-16	0.24	801150	医药生物
603712.XSHG	七一二	2020-08-16	0.186	801770	通信
603766.XSHG	隆鑫通用	2020-08-16	0.08	801880	汽车
603786.XSHG	科博达	2020-08-16	0.066	801880	汽车
603806.XSHG	福斯特	2020-08-16	0.3	801730	电气设备
603816.XSHG	顾家家居	2020-08-16	0.187	801140	轻工制造
603858.XSHG	步长制药	2020-08-16	0.297	801150	医药生物
603866.XSHG	桃李面包	2020-08-16	0.216	801120	食品饮料
603868.XSHG	飞科电器	2020-08-16	0.053	801110	家用电器
603882.XSHG	金域医学	2020-08-16	0.401	801150	医药生物
603883.XSHG	老百姓	2020-08-16	0.22	801150	医药生物
603885.XSHG	吉祥航空	2020-08-16	0.1	801170	交通运输
603888.XSHG	新华网	2020-08-16	0.088	801760	传媒
603939.XSHG	益丰药房	2020-08-16	0.333	801150	医药生物
603983.XSHG	丸美股份	2020-08-16	0.062	801030	化工
